StartDate,EndDate,Status,Progress,Duration,Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Consent,Gender,Age,Ethnicity,Sexuality,Victim_known,False_acc_known,Verdict,Likert_verdict,Confidence,Sentence,Credibility,Responsibility,Empathy,SA1,SA2,SA3,SA4,SA5,SA6,MT1,MT2,MT3,F1,MT4,MT5,MT6,NR1,NR2,NR3,NR4,NR5,F2,LI1,LI2,LI3,LI4,LI5,LI6
14/07/2020 08:02,14/07/2020 08:10,0,100,504,1,14/07/2020 08:10,R_2VdU7URcyAwHo9P,anonymous,EN,1,2,24,1,1,2,1,1,7,100,2,7,1,5,1,1,1,1,6,2,7,4,5,7,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1
14/07/2020 08:12,14/07/2020 08:21,0,100,550,1,14/07/2020 08:21,R_2WYUDKZUTGsGjSg,anonymous,EN,1,2,23,1,1,1,1,0,4,49,1,4,4,3,1,1,1,1,1,5,1,1,1,7,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1
14/07/2020 08:18,14/07/2020 08:29,0,100,643,1,14/07/2020 08:29,R_1HoEXrld4eGIFbr,anonymous,EN,1,1,25,1,3,2,0,1,7,100,3,7,1,5,1,1,1,1,1,2,1,1,1,7,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1
14/07/2020 08:14,14/07/2020 08:35,0,100,1249,1,14/07/2020 08:35,R_3qg7yRGpWTSJmXq,anonymous,EN,1,2,24,14,1,2,1,1,7,79,10,7,7,5,1,1,1,1,1,5,1,4,2,7,4,2,2,1,1,1,1,6,7,4,5,5,2,4,1
14/07/2020 08:45,14/07/2020 08:56,0,100,660,1,14/07/2020 08:56,R_1qaYEoWZfUSIW8M,anonymous,EN,1,2,22,1,1,2,1,1,7,75,5,7,4,5,1,1,1,1,1,4,3,2,2,7,4,1,1,1,1,1,1,2,7,2,2,1,1,2,1
14/07/2020 08:47,14/07/2020 09:06,0,100,1106,1,14/07/2020 09:06,R_2t4pEEJgVP2hofg,anonymous,EN,1,1,55,1,1,1,1,0,3,100,0,5,6,2,5,3,3,6,5,5,1,2,1,7,5,1,6,6,5,1,1,2,7,6,6,5,3,5,3
14/07/2020 09:50,14/07/2020 09:57,0,100,427,1,14/07/2020 09:57,R_3GDpgO48i3QhvTK,anonymous,EN,1,1,23,1,1,2,2,1,6,80,5,6,5,4,2,1,1,1,2,5,2,3,1,7,3,4,5,1,1,1,1,2,7,3,5,4,3,4,2
14/07/2020 10:19,14/07/2020 10:31,0,100,701,1,14/07/2020 10:31,R_1jDOVnr6UfCaZHB,anonymous,EN,1,2,26,1,1,2,2,1,2,92,7,6,2,5,1,1,1,1,2,1,2,2,1,7,2,2,1,1,1,1,1,1,4,1,1,1,1,1,1
14/07/2020 10:04,14/07/2020 11:53,0,100,6536,1,14/07/2020 11:53,R_27U5Hi0rHr9Qa0d,anonymous,EN,1,2,24,1,1,2,1,1,6,70,10,7,1,5,1,1,1,2,1,5,2,1,1,7,1,1,1,1,1,1,1,1,7,1,1,1,1,2,1
15/07/2020 00:44,15/07/2020 00:58,0,100,824,1,15/07/2020 00:58,R_3e4XIOmtcFyO6uJ,anonymous,EN,1,2,26,1,1,1,1,0,5,50,0,5,4,3,1,1,1,3,3,5,4,4,2,5,1,1,1,1,1,1,1,3,7,2,3,2,1,5,1
15/07/2020 04:51,15/07/2020 05:26,0,100,2090,1,15/07/2020 05:26,R_1l0pPBWJnvU5nl5,anonymous,EN,1,2,30,1,1,1,1,1,5,32,2,5,5,3,5,3,1,3,2,3,2,1,1,7,1,1,2,1,1,1,1,1,7,2,2,2,2,2,1
15/07/2020 07:28,15/07/2020 07:37,0,100,590,1,15/07/2020 07:37,R_3e83rxIUBxJOSUs,anonymous,EN,1,2,35,1,1,2,1,0,5,25,0,6,1,5,1,1,1,1,1,5,1,2,1,7,1,1,1,1,1,1,1,1,6,4,1,1,1,1,1
15/07/2020 12:49,15/07/2020 12:56,0,100,430,1,15/07/2020 12:56,R_246Is7IDnidh5WW,anonymous,EN,1,2,23,1,1,2,1,1,6,80,4,6,1,4,1,1,1,1,1,1,4,1,1,7,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1
15/07/2020 13:30,15/07/2020 13:43,0,100,835,1,15/07/2020 13:43,R_9AZckg8EFBZTs9r,anonymous,EN,1,2,31,1,2,2,1,1,7,70,2,6,2,4,2,1,1,1,2,3,1,2,1,7,1,2,2,1,1,1,1,3,7,2,1,1,1,2,1
15/07/2020 13:49,15/07/2020 13:53,0,100,219,1,15/07/2020 13:53,R_pAXO0ymtmvFwZjP,anonymous,EN,1,2,23,1,1,1,1,1,6,78,6,6,3,3,2,2,1,2,3,3,2,2,3,6,2,3,2,2,2,2,1,1,7,2,2,2,2,2,2
15/07/2020 13:55,15/07/2020 14:15,0,100,1186,1,15/07/2020 14:15,R_3iRwxW3qAfB2bqt,anonymous,EN,1,1,35,13,1,2,1,1,6,79,3,6,5,4,1,1,3,5,1,1,7,1,1,7,5,1,1,1,1,1,1,1,7,4,3,2,1,4,4
15/07/2020 14:14,15/07/2020 14:28,0,100,840,1,15/07/2020 14:28,R_PRLg7X4BMS0aIOR,anonymous,EN,1,2,40,14,1,2,1,0,5,50,1,6,4,5,1,1,1,5,1,5,1,1,1,7,1,5,4,1,1,2,2,1,7,1,4,1,1,1,1
15/07/2020 14:26,15/07/2020 14:39,0,100,760,1,15/07/2020 14:39,R_9SqwARADKDctjpv,anonymous,EN,1,2,36,1,1,1,1,1,7,100,3,7,4,5,4,1,1,1,1,7,2,1,1,7,1,1,1,1,1,1,1,4,7,1,1,1,4,1,1
15/07/2020 15:37,15/07/2020 15:44,0,100,397,1,15/07/2020 15:44,R_3HS5ggT5zZufhEq,anonymous,EN,1,2,27,1,1,2,1,1,6,80,4,6,6,4,1,1,1,1,1,4,4,2,2,7,1,1,1,1,2,1,1,4,7,4,1,3,1,1,3
15/07/2020 17:47,15/07/2020 17:59,0,100,754,1,15/07/2020 17:59,R_SNJmNZhcpt5qGM9,anonymous,EN,1,2,23,1,1,2,2,0,7,100,5,7,4,5,5,3,1,6,5,5,6,4,3,7,6,4,4,1,1,1,1,1,7,1,1,2,1,4,1
16/07/2020 04:03,16/07/2020 04:29,0,100,1554,1,16/07/2020 04:29,R_3r1hPu1mhIUk7Hy,anonymous,EN,1,1,42,1,1,1,1,1,6,95,1,7,2,4,1,1,1,1,1,2,5,2,3,7,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1
16/07/2020 05:42,16/07/2020 06:01,0,100,1124,1,16/07/2020 06:01,R_aWrrOMUc6zMjB5v,anonymous,EN,1,2,25,1,1,1,1,1,7,85,3,7,2,4,1,1,1,4,2,4,1,3,1,7,1,1,2,1,1,1,1,2,6,1,1,1,1,1,1
17/07/2020 06:25,17/07/2020 06:33,0,100,444,1,17/07/2020 06:33,R_1da9vX51Q5rF9mA,anonymous,EN,1,2,23,13,2,2,1,1,7,95,5,7,2,5,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1
17/07/2020 06:04,17/07/2020 06:45,0,100,2469,1,17/07/2020 06:45,R_3EWulaADfgWyqCS,anonymous,EN,1,1,26,1,1,2,1,1,7,90,2,6,6,5,1,5,1,7,6,3,1,6,1,7,2,1,3,1,1,1,1,1,6,6,2,2,1,7,1
17/07/2020 06:37,17/07/2020 06:48,0,100,661,1,17/07/2020 06:48,R_2wt50uh8D4WHCwK,anonymous,EN,1,1,33,1,1,2,2,0,6,60,0,6,4,4,1,1,1,1,4,5,7,1,1,5,2,5,1,1,1,1,1,1,7,5,5,3,1,7,1
17/07/2020 07:09,17/07/2020 07:18,0,100,503,1,17/07/2020 07:18,R_1LDOvIugl7fCh0d,anonymous,EN,1,2,26,1,1,2,1,1,6,90,7,7,1,5,1,1,1,1,1,1,1,1,1,7,2,1,1,1,1,1,1,1,7,1,1,1,1,1,1
17/07/2020 07:17,17/07/2020 07:23,0,100,364,1,17/07/2020 07:23,R_0JVD8liLwN2wKdj,anonymous,EN,1,2,38,1,1,2,1,1,7,90,4,7,1,4,1,1,1,1,1,1,3,2,1,7,1,1,2,1,1,1,1,1,7,2,2,1,1,2,1
17/07/2020 07:50,17/07/2020 08:04,0,100,860,1,17/07/2020 08:04,R_sSTSwpco9p3mZk5,anonymous,EN,1,2,24,13,2,2,1,1,6,64,1,6,1,4,1,1,1,1,1,1,6,7,5,7,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1
17/07/2020 07:47,17/07/2020 08:08,0,100,1232,1,17/07/2020 08:08,R_1MPSTNGyXnMKQbj,anonymous,EN,1,2,40,1,1,1,1,0,5,70,0,6,1,4,1,1,1,1,3,3,1,2,1,7,3,1,1,1,1,1,1,1,7,1,1,1,1,1,1
17/07/2020 08:29,17/07/2020 08:38,0,100,517,1,17/07/2020 08:38,R_2Vx8lhBnzC19j8m,anonymous,EN,1,2,30,1,3,3,1,1,7,80,5,7,2,5,1,1,1,1,2,4,2,2,4,7,6,1,1,1,1,1,1,1,7,1,1,1,1,1,1
17/07/2020 08:34,17/07/2020 08:44,0,100,629,1,17/07/2020 08:44,R_3L4RlVIbJ1ueNMd,anonymous,EN,1,1,22,1,3,3,1,1,7,92,7,6,1,5,1,1,1,1,2,2,1,1,2,7,6,1,1,1,1,1,1,1,7,1,1,1,1,1,1
17/07/2020 09:17,17/07/2020 09:28,0,100,623,1,17/07/2020 09:28,R_2woex8d1t7qGtbY,anonymous,EN,1,1,28,1,1,1,1,0,6,48,4,5,3,4,2,1,1,1,2,1,1,3,1,6,2,2,1,1,1,1,1,2,7,1,2,1,1,2,1
17/07/2020 09:58,17/07/2020 10:05,0,100,418,1,17/07/2020 10:05,R_30uZ1ZZNjbduzU8,anonymous,EN,1,1,39,1,1,1,1,1,6,70,0,7,2,5,3,1,2,2,3,5,5,5,3,6,3,1,1,1,1,1,1,2,5,2,2,2,2,5,2
17/07/2020 09:49,17/07/2020 10:06,0,100,981,1,17/07/2020 10:06,R_20OSQOpkbEFMzak,anonymous,EN,1,2,24,1,1,2,1,0,5,37,0,4,1,3,1,1,1,2,1,5,2,3,2,7,4,4,5,1,1,1,1,1,7,3,2,2,1,2,1
17/07/2020 10:19,17/07/2020 10:26,0,100,416,1,17/07/2020 10:26,R_1Eg2zOtBSdWfD6z,anonymous,EN,1,2,32,5,1,1,1,1,7,100,10,7,1,5,1,1,1,1,1,1,2,2,1,7,2,1,1,1,1,1,1,2,1,2,2,1,1,2,1
17/07/2020 10:53,17/07/2020 10:58,0,100,251,1,17/07/2020 10:58,R_yBBHFlAPMU9CrcZ,anonymous,EN,1,2,39,14,1,1,1,1,7,100,6,7,1,5,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1
17/07/2020 11:26,17/07/2020 11:43,0,100,992,1,17/07/2020 11:43,R_DIbbD35MqECz1Ul,anonymous,EN,1,2,19,5,1,1,1,1,7,100,5,7,5,4,1,3,1,3,4,2,1,1,1,7,1,1,1,2,1,3,1,7,7,2,1,1,1,1,1
17/07/2020 11:37,17/07/2020 11:45,0,100,478,1,17/07/2020 11:45,R_87I2IdrXawctRYZ,anonymous,EN,1,2,22,1,1,3,1,1,7,91,10,7,4,5,1,1,1,1,2,3,5,5,5,7,5,1,1,1,1,1,1,1,7,1,1,1,1,1,1
17/07/2020 11:47,17/07/2020 11:52,0,100,308,1,17/07/2020 11:52,R_3fUEyBnMLCbZKS6,anonymous,EN,1,2,27,1,2,3,1,0,7,51,2,5,2,3,1,2,1,2,2,5,1,1,1,7,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1
17/07/2020 11:15,17/07/2020 11:53,0,100,2255,1,17/07/2020 11:53,R_33vg7LJSbbu082O,anonymous,EN,1,1,26,1,1,1,1,1,6,79,5,6,2,5,1,1,1,1,1,2,4,4,5,7,3,1,1,1,1,1,1,2,7,2,2,2,1,1,1
17/07/2020 12:48,17/07/2020 12:54,0,100,354,1,17/07/2020 12:54,R_7Wi4OxJUxC6y3Yd,anonymous,EN,1,2,26,1,1,2,1,1,7,90,3,6,1,5,1,1,1,1,1,1,5,5,1,7,5,1,1,1,1,1,1,1,6,1,1,1,1,2,1
17/07/2020 13:21,17/07/2020 13:39,0,100,1122,1,17/07/2020 13:39,R_1Ca2FP0RKvP2S3r,anonymous,EN,1,2,24,2,1,1,1,1,5,62,4,6,1,4,1,1,1,1,1,1,4,3,4,5,4,6,6,1,1,1,1,2,5,2,2,1,1,3,1
17/07/2020 13:52,17/07/2020 14:07,0,100,899,1,17/07/2020 14:07,R_OQma7BH0wHSLW8h,anonymous,EN,1,2,30,1,1,2,1,0,5,59,0,7,1,2,1,1,1,1,2,1,2,2,2,7,1,2,1,1,1,1,1,1,7,1,1,1,1,1,1
17/07/2020 13:56,17/07/2020 14:11,0,100,881,1,17/07/2020 14:11,R_SV4Sw7DiNGMFX7r,anonymous,EN,1,1,38,1,1,2,1,0,7,79,0,7,1,5,1,1,1,1,1,1,3,5,1,7,1,1,1,1,1,1,1,1,7,1,1,1,1,4,1
17/07/2020 15:16,17/07/2020 15:26,0,100,561,1,17/07/2020 15:26,R_22WYJXKWyRw6cI2,anonymous,EN,1,2,33,1,1,1,1,0,7,3,3,6,1,5,1,1,1,1,1,2,1,1,1,7,3,1,1,1,1,1,1,1,7,1,2,1,1,1,1
17/07/2020 15:35,17/07/2020 15:47,0,100,711,1,17/07/2020 15:47,R_2E4bhxueNIneXdr,anonymous,EN,1,1,18,1,3,1,1,0,5,60,1,5,2,4,2,1,1,1,4,5,4,2,4,6,5,4,2,2,1,1,1,5,7,4,5,4,2,4,1
17/07/2020 17:12,17/07/2020 17:26,0,100,837,1,17/07/2020 17:26,R_3k01BBqYDUwZRFx,anonymous,EN,1,2,42,1,2,2,1,0,7,81,5,6,1,5,1,1,1,1,1,2,1,1,1,7,2,1,2,1,1,1,1,1,7,1,1,1,1,2,1
17/07/2020 20:12,17/07/2020 20:21,0,100,536,1,17/07/2020 20:21,R_2yqGiznV9G4femF,anonymous,EN,1,2,41,1,1,2,1,1,6,70,4,7,1,4,1,1,1,1,1,5,1,1,1,7,1,1,1,1,1,1,1,2,7,5,5,5,2,6,1
18/07/2020 00:10,18/07/2020 00:20,0,100,653,1,18/07/2020 00:20,R_Y0r1mEVh0NytvKV,anonymous,EN,1,2,33,1,1,3,1,1,7,97,5,7,1,5,1,1,1,1,1,1,4,1,1,7,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1
18/07/2020 04:47,18/07/2020 04:54,0,100,392,1,18/07/2020 04:54,R_3nr5rw2f7jagdx5,anonymous,EN,1,1,40,1,1,2,1,0,7,91,0,7,1,5,1,1,1,1,4,1,2,6,1,7,2,1,1,1,1,1,1,1,7,1,1,1,1,1,1
18/07/2020 07:24,18/07/2020 07:37,0,100,751,1,18/07/2020 07:37,R_21aHM6LSm1PdBGK,anonymous,EN,1,2,36,1,1,2,1,1,6,97,5,6,1,4,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1
18/07/2020 08:41,18/07/2020 08:53,0,100,688,1,18/07/2020 08:53,R_eOJGOWTBcm3TZdv,anonymous,EN,1,1,42,1,1,1,1,0,2,71,0,3,5,3,5,1,1,5,3,7,6,4,7,7,1,1,1,6,2,3,1,5,7,3,3,3,3,5,3
18/07/2020 08:05,18/07/2020 10:13,0,100,7686,1,18/07/2020 10:13,R_2RPIRXUrgpxRnX3,anonymous,EN,1,2,44,1,1,2,1,1,6,84,4,6,4,2,6,1,1,4,1,2,1,4,1,7,4,1,1,1,1,1,1,4,7,4,4,4,4,5,1
18/07/2020 14:47,18/07/2020 15:24,0,100,2226,1,18/07/2020 15:24,R_RPKA41BI5W241CV,anonymous,EN,1,2,25,1,1,3,1,1,6,60,2,6,1,3,1,1,1,1,1,5,6,3,2,7,1,1,2,1,1,2,1,2,7,1,2,1,1,1,1
19/07/2020 02:37,19/07/2020 02:50,0,100,731,1,19/07/2020 02:50,R_31g6ujNb0cWcFh3,anonymous,EN,1,2,24,1,2,3,1,1,7,90,4,6,1,5,1,1,1,1,2,2,2,3,1,7,3,1,1,1,1,1,1,1,7,1,1,1,1,1,1
19/07/2020 03:35,19/07/2020 03:44,0,100,588,1,19/07/2020 03:44,R_QazHfmb0daRBokh,anonymous,EN,1,2,54,1,1,2,1,1,7,80,3,7,2,4,1,1,1,1,1,1,3,1,1,7,1,1,1,1,1,1,1,2,7,1,1,1,1,1,1
19/07/2020 06:32,19/07/2020 06:41,0,100,555,1,19/07/2020 06:41,R_3kmNsQ3agnKXFvz,anonymous,EN,1,2,36,1,1,2,1,1,6,50,2,6,4,4,1,1,1,1,1,1,1,2,1,7,1,1,1,1,1,1,1,1,7,1,5,2,1,1,1
19/07/2020 06:58,19/07/2020 07:04,0,100,380,1,19/07/2020 07:04,R_XUlHdbEMadyWcp3,anonymous,EN,1,1,35,1,1,1,1,0,2,80,0,6,4,4,1,2,1,1,1,2,1,1,1,5,4,3,2,1,1,1,1,1,5,2,1,1,1,4,1
19/07/2020 06:52,19/07/2020 07:08,0,100,963,1,19/07/2020 07:08,R_snBUWNwRYMzEUlb,anonymous,EN,1,2,51,1,1,3,1,1,6,91,6,6,1,5,1,1,1,5,1,5,2,4,4,7,1,1,1,1,1,1,1,1,7,1,1,2,1,2,1
19/07/2020 09:18,19/07/2020 09:26,0,100,484,1,19/07/2020 09:26,R_1rizHwAD8Tj3SsO,anonymous,EN,1,2,21,1,1,2,1,0,6,40,8,6,1,5,1,1,1,1,1,1,2,1,1,7,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1
19/07/2020 14:46,19/07/2020 14:52,0,100,385,1,19/07/2020 14:52,R_1Cdp38ljOaSU4mV,anonymous,EN,1,2,34,1,1,1,1,0,5,60,0,6,2,4,2,1,1,1,2,3,3,2,2,6,1,1,1,1,1,1,1,2,7,1,1,1,1,2,1
20/07/2020 03:29,20/07/2020 03:42,0,100,784,1,20/07/2020 03:42,R_2YzgG8CasSE9ft9,anonymous,EN,1,1,37,1,3,1,1,0,2,75,0,6,4,5,1,1,1,1,5,5,2,4,1,5,2,1,2,2,1,1,1,5,6,3,3,3,2,2,2
20/07/2020 03:52,20/07/2020 03:57,0,100,276,1,20/07/2020 03:57,R_Y6tFMRnEhq0pcJz,anonymous,EN,1,1,25,1,1,1,1,1,6,82,6,6,2,4,2,1,1,1,1,1,5,3,2,6,4,3,3,2,2,2,2,3,7,3,4,3,2,3,3
20/07/2020 05:30,20/07/2020 05:46,0,100,984,1,20/07/2020 05:46,R_1o20HaYELbGFky4,anonymous,EN,1,1,,1,2,1,1,0,5,46,0,5,2,4,2,1,1,4,3,4,1,2,2,7,3,2,2,1,1,1,1,5,7,3,4,3,4,5,4
20/07/2020 06:02,20/07/2020 06:08,0,100,319,1,20/07/2020 06:08,R_2VyTS0o7DmkLYRg,anonymous,EN,1,2,34,1,3,2,1,0,7,0,0,7,1,4,1,1,1,1,1,2,1,1,1,7,2,1,2,1,1,1,1,1,7,1,1,1,1,1,1
20/07/2020 06:54,20/07/2020 07:11,0,100,1002,1,20/07/2020 07:11,R_1gOrvJAVrfm0ib1,anonymous,EN,1,1,26,1,1,2,1,0,5,50,2,5,5,2,1,1,1,5,5,3,2,1,1,7,5,2,5,1,1,1,1,6,7,1,1,1,1,2,1
20/07/2020 10:49,20/07/2020 10:56,0,100,418,1,20/07/2020 10:56,R_1LvUYqT0w2N7JEi,anonymous,EN,1,1,22,1,1,1,1,1,6,75,4,7,2,4,2,1,1,3,1,3,7,3,4,4,5,2,3,1,3,4,1,1,7,4,5,5,3,4,6
20/07/2020 12:34,20/07/2020 12:36,0,100,103,1,20/07/2020 12:36,R_4Vr2DQpWXUNIP0R,anonymous,EN,1,2,25,4,1,1,1,1,5,52,5,6,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
20/07/2020 12:41,20/07/2020 13:01,0,100,1228,1,20/07/2020 13:01,R_2EbE74dQsK48Med,anonymous,EN,1,2,27,1,1,2,1,0,4,51,0,4,4,4,1,1,1,1,1,2,1,3,1,7,4,5,2,1,1,1,1,1,7,2,2,2,1,2,1
20/07/2020 13:54,20/07/2020 14:01,0,100,452,1,20/07/2020 14:01,R_8hKofcLPEM5xC4p,anonymous,EN,1,2,25,1,1,2,1,1,4,73,7,7,1,4,1,1,1,1,1,5,3,1,4,6,4,1,1,1,1,1,1,1,7,2,1,1,1,1,1
20/07/2020 14:05,20/07/2020 14:14,0,100,531,1,20/07/2020 14:14,R_3Pcs6G66eiXKRUp,anonymous,EN,1,1,23,1,1,2,1,1,5,5,4,6,3,4,1,1,2,3,2,4,4,4,4,5,3,2,3,1,1,1,1,2,6,4,3,4,2,4,1
20/07/2020 14:14,20/07/2020 14:17,0,100,158,1,20/07/2020 14:17,R_1OUNq4SK3ABic4E,anonymous,EN,1,3,56,11,4,1,1,0,2,69,0,2,6,3,4,3,5,4,3,2,2,3,3,3,4,5,6,4,1,4,3,4,3,1,5,4,4,3,3
21/07/2020 01:44,21/07/2020 01:53,0,100,551,1,21/07/2020 01:53,R_3h4j1x8XSJkhxK3,anonymous,EN,1,2,46,1,1,3,1,1,7,100,10,7,1,5,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1
21/07/2020 03:36,21/07/2020 03:49,0,100,796,1,21/07/2020 03:49,R_3dMpVVb7vUhNgdy,anonymous,EN,1,2,31,1,2,2,1,1,6,75,3,6,2,3,1,1,1,2,3,1,2,1,1,7,1,1,1,1,1,1,1,1,6,3,5,1,1,5,1
21/07/2020 07:07,21/07/2020 07:15,0,100,489,1,21/07/2020 07:15,R_2YqO2xZD19qd2yY,anonymous,EN,1,1,30,1,1,2,2,0,6,14,7,7,1,5,1,1,1,1,1,1,5,1,1,6,1,1,1,1,1,1,1,1,7,1,1,1,1,4,1
21/07/2020 07:50,21/07/2020 08:05,0,100,862,1,21/07/2020 08:05,R_3suiFgVuCx7VAiG,anonymous,EN,1,1,26,1,1,1,1,0,3,63,0,6,6,2,5,4,4,5,5,4,2,5,1,6,3,3,2,2,3,3,1,3,7,5,5,5,2,5,2
21/07/2020 07:59,21/07/2020 08:11,0,100,703,1,21/07/2020 08:11,R_3PifDncm2b9xF4R,anonymous,EN,1,2,39,1,1,1,1,1,6,71,2,6,4,3,5,5,5,5,1,1,1,1,2,7,2,1,2,7,1,1,1,1,6,4,4,2,1,4,1
14/07/2020 08:17,14/07/2020 08:20,0,61,136,0,21/07/2020 08:20,R_1l6vA766vTmGuRa,anonymous,EN,1,2,29,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/07/2020 09:14,14/07/2020 09:16,0,43,138,0,21/07/2020 09:17,R_r2ZoSijbfi5qjnj,anonymous,EN,1,1,26,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/07/2020 09:28,14/07/2020 09:28,0,43,47,0,21/07/2020 09:29,R_2arTkS6WEDsnC8A,anonymous,EN,1,2,24,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/07/2020 10:10,14/07/2020 10:11,0,61,66,0,21/07/2020 10:11,R_1dn1jUr8p1NIcsR,anonymous,EN,1,2,30,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/07/2020 13:10,14/07/2020 13:11,0,61,65,0,21/07/2020 13:11,R_12J8iFsJqyOBrOg,anonymous,EN,1,2,26,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/07/2020 13:32,14/07/2020 13:36,0,61,192,0,21/07/2020 13:36,R_24N1MWodqE21VTY,anonymous,EN,1,2,68,14,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/07/2020 13:56,21/07/2020 14:02,0,100,356,1,21/07/2020 14:02,R_ZLdXqEFuAoZ9UgF,anonymous,EN,1,2,24,1,1,1,1,0,3,49,0,3,6,2,6,6,6,6,6,7,2,2,2,6,4,4,7,6,6,1,1,7,6,7,7,7,5,6,7
14/07/2020 14:05,14/07/2020 14:08,0,91,214,0,21/07/2020 14:08,R_33wKgtf07oGv4rR,anonymous,EN,1,5,73,2,4,3,3,1,7,100,10,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,
14/07/2020 14:06,14/07/2020 14:09,0,61,143,0,21/07/2020 14:09,R_sd2wr3PQ26cjOjD,anonymous,EN,1,5,22,13,5,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/07/2020 14:11,14/07/2020 14:34,0,91,1404,0,21/07/2020 14:34,R_sR0IWzKEJw5VHB7,anonymous,EN,1,5,24,1,5,3,0,0,2,100,0,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,
21/07/2020 15:20,21/07/2020 15:24,0,100,193,1,21/07/2020 15:24,R_3NwgXrFJmIauXl5,anonymous,EN,1,1,24,13,1,1,1,0,4,34,1,4,4,3,3,2,1,1,1,1,1,1,1,5,1,1,1,1,2,1,1,1,5,5,2,3,1,1,1
21/07/2020 15:12,21/07/2020 15:28,0,100,991,1,21/07/2020 15:28,R_PuOMc4eGKNxTIt3,anonymous,EN,1,2,24,1,1,1,1,1,6,85,0,5,6,4,1,1,1,1,4,1,1,1,1,7,1,1,1,1,1,1,1,1,7,5,4,5,3,4,1
21/07/2020 16:16,21/07/2020 16:19,0,100,164,1,21/07/2020 16:19,R_2CkPOy1pWmvW66h,anonymous,EN,1,2,29,1,1,1,1,1,6,80,6,6,1,4,1,1,1,1,1,3,1,1,1,7,1,1,1,1,1,1,1,1,6,2,4,3,1,3,1
14/07/2020 16:43,14/07/2020 16:45,0,61,77,0,21/07/2020 16:45,R_2ZTWhymSy0YPHgs,anonymous,EN,1,2,26,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/07/2020 20:05,14/07/2020 20:07,0,43,127,0,21/07/2020 20:07,R_3fUCS6KRevPTVZe,anonymous,EN,1,2,26,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/07/2020 02:06,15/07/2020 03:01,0,61,3313,0,22/07/2020 03:01,R_3rINiRiaxTjSePw,anonymous,EN,1,1,55,1,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/07/2020 04:22,22/07/2020 04:34,0,100,726,1,22/07/2020 04:34,R_3khx46SqgiFrGst,anonymous,EN,1,2,24,1,1,1,2,1,5,80,5,3,4,4,1,1,1,3,4,3,6,1,3,7,3,1,1,2,1,1,1,2,7,3,2,3,1,5,1
22/07/2020 05:06,22/07/2020 05:13,0,100,399,1,22/07/2020 05:13,R_3prp7LOMULDXAFX,anonymous,EN,1,2,44,1,2,3,0,1,7,85,7,7,1,3,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,7,1,1,1,1,2,1
22/07/2020 07:27,22/07/2020 07:58,0,100,1891,1,22/07/2020 07:58,R_1i4fJrHfzBruiYE,anonymous,EN,1,1,19,1,1,1,1,0,6,55,0,5,5,3,1,1,1,1,6,6,1,1,1,7,4,2,2,1,1,1,1,7,6,3,1,3,1,2,1
22/07/2020 08:44,22/07/2020 08:54,0,100,620,1,22/07/2020 08:55,R_Dpl8TjJ1IAeXOM1,anonymous,EN,1,2,23,1,3,2,1,1,7,100,10,7,1,5,1,1,1,1,1,1,4,1,1,7,5,1,1,1,1,1,1,1,7,1,1,1,1,1,1
